"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"FOXP3",23.964222388126,-0.405947718123995,0.634483443705417,-0.639808212730089,0.522297292645827,0.807315162216438,"NOT"
"FAM122A",279.608936274071,-0.114924568886523,0.179611530224651,-0.639850730867778,0.522269647545059,0.807315162216438,"NOT"
"EGLN2",87.0042195934973,-0.207997044130644,0.324880547484802,-0.640226217731224,0.522025540337016,0.807315162216438,"NOT"
"CORO7",108.245580214668,-0.179613756410752,0.280786790847377,-0.639680220955913,0.522380516857657,0.807315162216438,"NOT"
"CHRNA5",94.7417262752871,-0.189128101339449,0.29567277731619,-0.639653413669519,0.522397948647813,0.807315162216438,"NOT"
"ADAM9",367.562304698698,0.102689757655794,0.160352656314949,0.640399479595155,0.521912921106307,0.807315162216438,"NOT"
"SLC18A2",120.092291678082,-0.168477376538634,0.263503347260161,-0.639374711139036,0.522579196336481,0.807479974467676,"NOT"
"COPE",897.028979213505,-0.0683831863464011,0.106974277762699,-0.639248871566073,0.522661043752118,0.807491170078922,"NOT"
"DEPDC5",156.292634866616,-0.14715379533359,0.230247200020177,-0.639112203408748,0.522749941654356,0.807513253670151,"NOT"
"ERGIC1",575.699873919922,0.0840485216316118,0.131538135727543,0.6389669518025,0.522844431304871,0.807543967529099,"NOT"
"ZNF71",26.0375640580035,-0.370129512441514,0.579905021622595,-0.63825885039912,0.523305193804385,0.80759441869614,"NOT"
"TM2D3",273.008327040053,0.113123070169336,0.177168132611511,0.638506871985769,0.523143782128838,0.80759441869614,"NOT"
"SLC12A9",282.667955264225,0.115525561281264,0.180905394304519,0.638596553327753,0.523085424082615,0.80759441869614,"NOT"
"PPARD",227.317550269451,-0.12460588715256,0.195272095339651,-0.638114150082855,0.523399376122822,0.80759441869614,"NOT"
"INPP5F",102.219604119006,-0.18454528246718,0.289131815617076,-0.638273868523657,0.52329541932887,0.80759441869614,"NOT"
"ATP2A1",97.6592422444038,0.185766871240876,0.291098828395668,0.638157399205943,0.52337122528909,0.80759441869614,"NOT"
"ACVR1B",161.357609740134,0.147818890248179,0.231526955986032,0.638452182030577,0.523179371984792,0.80759441869614,"NOT"
"GTSF1",1236.72909034743,-0.0593129564454197,0.0929971212305672,-0.637793467803863,0.523608132301456,0.807801371726191,"NOT"
"ZSCAN21",91.876427146422,0.206018267451085,0.323410747545503,0.637017381192933,0.524113522055023,0.807953328754159,"NOT"
"ZCCHC2",166.628739617438,0.146094083873928,0.229283790110924,0.637175806467827,0.524010334769603,0.807953328754159,"NOT"
"RCE1",304.84584221797,0.107303351870837,0.168414260642952,0.637139345927042,0.524034081725755,0.807953328754159,"NOT"
"PLEKHM2",1136.98180207896,0.059204749018157,0.0929497338183915,0.636954476210049,0.524154496906107,0.807953328754159,"NOT"
"PDCD5",648.467556686535,-0.0752504463156589,0.118123195260969,-0.637050548365276,0.524091918387067,0.807953328754159,"NOT"
"KIN",129.892019352796,0.163653598854947,0.256750501966983,0.637403228430657,0.523862226013776,0.807953328754159,"NOT"
"PILRB",53.2263917277923,-0.248962277842041,0.391263325545869,-0.636303638974348,0.524578533580354,0.808308046440317,"NOT"
"MSH3",264.108793499643,-0.120563690168641,0.189488853801102,-0.636257424910021,0.524608649874651,0.808308046440317,"NOT"
"DRG1",840.699623150124,-0.0683590908357499,0.107426473257858,-0.636333752404458,0.524558910054181,0.808308046440317,"NOT"
"VPS4A",760.837049038334,-0.0709110204762505,0.111537581444832,-0.635758993136531,0.524933518911197,0.808638634104728,"NOT"
"TCAF2",36.6503454973475,0.299747373370653,0.471836128331915,0.635278554082646,0.52524675806462,0.808638634104728,"NOT"
"SUCLG2",397.484010567699,-0.10649812010642,0.167650031736544,-0.635240679666428,0.525271455690165,0.808638634104728,"NOT"
"NUP205",3075.23167591275,-0.0404060426247239,0.0635779173230296,-0.635535801203223,0.525079024853757,0.808638634104728,"NOT"
"C9orf66",79.6845610968737,0.211833849915841,0.333455814683451,0.635268124254886,0.525253559218559,0.808638634104728,"NOT"
"ATF7IP",430.132215727554,0.0987522952699453,0.155404983194378,0.635451278588844,0.525134133231563,0.808638634104728,"NOT"
"TM2D2",224.736858359076,-0.124243259774123,0.195873706887589,-0.634302897251165,0.525883166090954,0.809465214699728,"NOT"
"ZNF830",236.375803419843,-0.123972127137856,0.195886650531907,-0.632876854044032,0.52681406383008,0.809476094473483,"NOT"
"ZFAT",85.674657679386,0.205648836427557,0.324684437584871,0.633380638620235,0.526485105401846,0.809476094473483,"NOT"
"UQCRB",1545.81208705435,0.0527027155352324,0.0831178149164825,0.634072437878552,0.52603354922077,0.809476094473483,"NOT"
"UNK",337.311978454735,0.1031562393476,0.162810767630351,0.633595927646553,0.526344559185369,0.809476094473483,"NOT"
"PSMG1",1263.56708578859,-0.0600046081551788,0.0947712790467294,-0.633151823619389,0.526634502732705,0.809476094473483,"NOT"
"PDE5A",30.1640159082589,-0.344508616361895,0.544238677053339,-0.633010167941686,0.526727003059862,0.809476094473483,"NOT"
"PBLD",70.1145341073962,0.220797072905451,0.348412493055411,0.633723179582815,0.526261494860711,0.809476094473483,"NOT"
"NOL11",1090.41283288434,0.0593718156007189,0.0937810235769222,0.633089865478172,0.526674960015058,0.809476094473483,"NOT"
"NECAP1",185.812213366411,0.138363310625975,0.218299976567397,0.633821921566982,0.526197045162189,0.809476094473483,"NOT"
"MAFG",1740.34619502753,-0.0489532731433611,0.0773139185451546,-0.633175423837434,0.526619092734832,0.809476094473483,"NOT"
"GGA2",1902.29292332597,-0.0486811804408138,0.0769210061477079,-0.632872382705623,0.526816983969292,0.809476094473483,"NOT"
"CCT4",3967.71514273717,0.0387874237810535,0.0612264951782365,0.633507171497232,0.526402499161377,0.809476094473483,"NOT"
"C1orf131",332.21980008944,-0.108984558618318,0.172225158639241,-0.632802776780171,0.52686244323408,0.809476094473483,"NOT"
"ZNF747",40.1497295436812,-0.295234733884747,0.467375586730309,-0.631686254624821,0.527591911573777,0.81030187343034,"NOT"
"SNX11",325.633165700999,-0.105873247239691,0.167590390168331,-0.63173817504303,0.527557978484834,0.81030187343034,"NOT"
"GABPB1",529.400175565417,0.089913782816633,0.142398821105722,0.631422241549862,0.5277644770764,0.81030187343034,"NOT"
"EID2",186.244492559708,-0.134859217311711,0.213532516252884,-0.63156290984741,0.5276725292024,0.81030187343034,"NOT"
"ATP5S",203.241100447825,0.132432811713916,0.209742278041131,0.631407329751349,0.527774224656679,0.81030187343034,"NOT"
"ZNF799",30.6638610865876,0.328287976681081,0.520938049729463,0.630186212835806,0.528572758659455,0.810309306034341,"NOT"
"WDR78",19.8997628895622,0.403503073544567,0.640454388477554,0.630026245122229,0.528677413083381,0.810309306034341,"NOT"
"PTPRA",973.083811105044,0.0632023577454968,0.100174076197641,0.630925286705912,0.52808937714234,0.810309306034341,"NOT"
"PATL1",578.243666761284,-0.07984916105964,0.126652807381994,-0.630457095347354,0.528395565374555,0.810309306034341,"NOT"
"MOK",42.1577192976013,0.277902650350158,0.440865514410089,0.630356971154827,0.528461056423372,0.810309306034341,"NOT"
"IVD",55.2131991756412,-0.24811747890918,0.393321505225889,-0.630826119631274,0.528154222973282,0.810309306034341,"NOT"
"HUS1",105.905940670731,0.190193841044008,0.301403869149321,0.631026541168198,0.528023170544575,0.810309306034341,"NOT"
"GCSH",31.9734369663624,-0.331019251058065,0.524994125485277,-0.630519914393495,0.528354477663328,0.810309306034341,"NOT"
"FOPNL",733.394236140686,0.0705993009673851,0.111940932020623,0.630683519361606,0.528247477091873,0.810309306034341,"NOT"
"DLG3",100.805185050899,0.186093428173927,0.295357226226399,0.630062215004962,0.528653879869523,0.810309306034341,"NOT"
"CTAG2",331.216581656667,-0.113087277526629,0.179471260781231,-0.630113573807661,0.528620279414234,0.810309306034341,"NOT"
"BCL2L2",320.730679038659,0.102999962148202,0.16330448256392,0.630723422474864,0.528221381417688,0.810309306034341,"NOT"
"RBM23",836.62961016881,0.0699901955546428,0.111140102139195,0.629747446758551,0.528859834363064,0.810474139479797,"NOT"
"TTC12",54.5330531979721,-0.262144700034622,0.416815701574025,-0.628922324770115,0.529399909715396,0.810503208496338,"NOT"
"TRMT10C",480.338675618324,-0.0851641797617209,0.13535434699425,-0.629194271576211,0.529221878668545,0.810503208496338,"NOT"
"TCF7L2",32.438670220931,-0.321093557594471,0.510549438033218,-0.628917659436498,0.529402964160118,0.810503208496338,"NOT"
"POC1B",128.24642781061,0.160515880614159,0.255209758463355,0.628956673054518,0.529377421795455,0.810503208496338,"NOT"
"PGAP3",87.6736934919162,-0.195311234093745,0.310288609104891,-0.62945022267228,0.529054347101146,0.810503208496338,"NOT"
"NT5C2",470.926734879076,0.085561814356042,0.136010834511129,0.629080871855405,0.529296112539971,0.810503208496338,"NOT"
"HIBADH",237.076211813625,0.120968869793024,0.192295311615206,0.629078622754411,0.529297584902924,0.810503208496338,"NOT"
"SPOUT1",1297.09074501153,-0.0591115059531153,0.0940828636486603,-0.628291950953568,0.529812703506643,0.811015797306732,"NOT"
"ELOC",595.97461819804,-0.0812068445513273,0.129286159797588,-0.628117075164625,0.52992724809165,0.811076432882356,"NOT"
"TCFL5",172.661523425638,-0.140698914932076,0.224066165439189,-0.627934675707484,0.53004673412608,0.811144613343799,"NOT"
"HABP4",21.7088202590783,0.388478041276316,0.618888012257918,0.627703289742216,0.530198329880853,0.811261905941525,"NOT"
"VIPAS39",106.258772766819,-0.178699402074416,0.284801801534536,-0.62745179669359,0.53036312404562,0.811284688336601,"NOT"
"GINS3",376.352419811773,-0.0947261413137298,0.150960939113049,-0.627487758557152,0.530339557962607,0.811284688336601,"NOT"
"TULP3",109.549868991308,0.172216003402325,0.274533224808519,0.627304777126491,0.530459472617911,0.811317412973896,"NOT"
"GLE1",710.408734229447,-0.0725146845082228,0.115628841430785,-0.627133192817032,0.53057193081433,0.811374763935337,"NOT"
"VPS35",1240.92471414817,-0.0556586806889868,0.0888811784364687,-0.62621447721658,0.531174272691502,0.811493341935473,"NOT"
"UBE2E3",777.515235550775,0.0698779230399267,0.111573652813376,0.626294123011352,0.531122040413223,0.811493341935473,"NOT"
"PHF11",23.722317525025,0.38323879885387,0.611814715060856,0.626396831295158,0.531054687436977,0.811493341935473,"NOT"
"IFNAR2",122.0333369102,0.170662235090267,0.272492796091236,0.62629998861741,0.531118193810083,0.811493341935473,"NOT"
"DCAF6",1229.25558313074,0.0557248711625849,0.0889254298845649,0.626647194564276,0.530890524956979,0.811493341935473,"NOT"
"CLCN2",127.406318402644,-0.159271239227084,0.254197293443119,-0.626565440842208,0.530944127807451,0.811493341935473,"NOT"
"CDC14A",443.020872345434,-0.0881578583024942,0.140761956863439,-0.626290371822701,0.531124500410938,0.811493341935473,"NOT"
"TXNL1",618.88983328435,0.0772883756458274,0.12347884951949,0.625924001937096,0.531364790519424,0.811669840895038,"NOT"
"QSOX2",804.742743066103,0.066869717936745,0.106883778509644,0.6256301832622,0.531557536466498,0.811849693059598,"NOT"
"CTSF",23.8788662776253,0.370858161292926,0.592992216766664,0.625401397871727,0.531707644918852,0.811964383267727,"NOT"
"TRAF5",52.801027025647,0.245395492770259,0.392768813385107,0.624783547999394,0.532113129902317,0.812179380896613,"NOT"
"SUMF2",619.005068761525,-0.0818752839663504,0.131081148262269,-0.624615248277604,0.53222360945119,0.812179380896613,"NOT"
"SNX16",35.4657602457437,0.317696844133943,0.508611936152551,0.624635053862862,0.532210607566288,0.812179380896613,"NOT"
"LSM6",117.025507272754,-0.171396682474646,0.274281078978188,-0.624894298626686,0.532040434518954,0.812179380896613,"NOT"
"CNOT2",553.625207678964,0.0829790162721605,0.132786025840151,0.624907747235777,0.53203160735579,0.812179380896613,"NOT"
"TMEM167A",1293.75773705112,0.0592100360845652,0.094844853249968,0.624283069198435,0.532441700904891,0.812283153008391,"NOT"
"GALK1",187.708753190949,0.132557572030052,0.21233414038044,0.624287605340095,0.532438722406278,0.812283153008391,"NOT"
"XPNPEP3",281.683459764768,0.10999226877953,0.176349386874219,0.62371789734649,0.532812867195666,0.812408249026798,"NOT"
"MTRF1",139.841567809532,0.152793551379022,0.244908326345761,0.623880590990234,0.532706007700283,0.812408249026798,"NOT"
"GPT2",66.4911904039504,-0.232468013429769,0.372895223983371,-0.623413759357066,0.533012658428362,0.812408249026798,"NOT"
"FGFR3",1800.1115437494,-0.0501342988093669,0.0803850676091942,-0.623676763613652,0.532839886132988,0.812408249026798,"NOT"
"EMSY",282.445532277399,0.116246001784377,0.186427046562011,0.623546872238358,0.532925210606442,0.812408249026798,"NOT"
"C9orf172",206.586310571749,0.127173001364496,0.203863413538363,0.623814735352524,0.532749261311782,0.812408249026798,"NOT"
"AC110615.1",90.5908678226121,-0.187768179168051,0.301220307246599,-0.623358301717456,0.533049093180739,0.812408249026798,"NOT"
"NPRL2",154.452838364358,-0.156891095755741,0.251847479260485,-0.622960754725159,0.533310311855598,0.812691935171757,"NOT"
"CNNM3",388.080888084182,-0.0935219048809308,0.150159516479939,-0.622817035332058,0.533404762375504,0.812721445376191,"NOT"
"IRGQ",294.538177174774,-0.106997481012672,0.171879858166995,-0.622513202848442,0.533604464969245,0.812911291882774,"NOT"
"STX2",477.740670523219,0.0840864151289839,0.135129111924452,0.62226720749852,0.533766180125851,0.813043221739686,"NOT"
"OSBPL3",621.733859572369,-0.0786028108930473,0.126527256541282,-0.621232239137358,0.534446830243672,0.813965455263474,"NOT"
"PTS",150.843096052814,0.147837858506632,0.238028523489714,0.621093036831027,0.534538410476694,0.813990398846333,"NOT"
"ZC3H14",521.431130068583,0.0818983272490346,0.132056469184084,0.620176563518975,0.535141549543896,0.814221553593355,"NOT"
"MED26",98.5270618461699,-0.180553177815073,0.29112833168721,-0.620184153045813,0.535136553401678,0.814221553593355,"NOT"
"MAN2C1",710.082358403245,0.0749099353146165,0.120771630302936,0.620261025927338,0.53508594974777,0.814221553593355,"NOT"
"KLC4",191.211786809187,0.137030697823672,0.220803391542653,0.620600511913793,0.534862502771331,0.814221553593355,"NOT"
"GSS",899.522579987293,-0.0631095612763657,0.10167917342925,-0.620673429453855,0.534814515166877,0.814221553593355,"NOT"
"BTBD9",50.3334031436968,-0.260555397382848,0.41995091386462,-0.620442505970693,0.534966495171592,0.814221553593355,"NOT"
"TMPPE",122.266882077818,0.160953137748811,0.259694076882568,0.619779779658174,0.535402782843923,0.814390067664787,"NOT"
"CNOT4",269.775600847075,-0.112504803838101,0.181501809670297,-0.61985499782327,0.535353256010679,0.814390067664787,"NOT"
"TTC5",141.840824890408,-0.152624856685112,0.246428227178534,-0.619348109721772,0.535687057298796,0.8147079820433,"NOT"
"RHOBTB2",76.0976704087008,0.212402475186717,0.343071526707012,0.619120092027083,0.53583724809258,0.81482191252516,"NOT"
"ZNF717",32.3272444783663,-0.310924777459645,0.502440552043794,-0.618828986225109,0.536029024603207,0.814944939214485,"NOT"
"GNL3",1398.60808039894,-0.0526194052345441,0.0850388905321808,-0.618768717527324,0.536068733112263,0.814944939214485,"NOT"
"STYXL1",218.654423334689,0.121437426189635,0.196306828210362,0.618610301519937,0.536173113815464,0.814989156570507,"NOT"
"UBXN10",107.939178928378,-0.171268306694217,0.277036304085494,-0.618216111637713,0.536432890907276,0.815269532600442,"NOT"
"GNB2",2210.63533855587,0.050078589708265,0.0810400059963278,0.617948988189046,0.536608965289559,0.815418546755291,"NOT"
"EMC3",954.541779521667,0.0651997944572198,0.105528812827182,0.617838794074119,0.536681608193338,0.815418546755291,"NOT"
"MRPL55",439.76615070064,-0.0876227218669388,0.14193011419059,-0.617365260125664,0.536993830706409,0.815778417342621,"NOT"
"LCTL",154.204951666469,0.143416579390677,0.232406066265138,0.617094818975432,0.537172185840859,0.815934849781288,"NOT"
"TDP1",262.230072074809,-0.121265411621652,0.196550430150999,-0.616968436693274,0.537255544786624,0.815946964609292,"NOT"
"RAG2",29.8896576645146,0.331665237200712,0.537761071439978,0.616752038805268,0.537398291119196,0.816049256884705,"NOT"
"ZNF549",30.8065324832505,0.31846748320877,0.51648545817196,0.616604936634514,0.537495337581115,0.816082134097066,"NOT"
"UXT",670.072468137769,0.0723074464267745,0.117358243200691,0.616125842162816,0.537811467511028,0.816146505125226,"NOT"
"TSSK4",24.316344820319,0.368357331425963,0.597988898525387,0.615993595088997,0.53789874702761,0.816146505125226,"NOT"
"TMEM128",120.2421543602,0.162821526523063,0.264264002431937,0.616132068782235,0.537807358284744,0.816146505125226,"NOT"
"SECISBP2",416.297675541519,0.0890070381255981,0.144436868655432,0.61623489178468,0.537739503039242,0.816146505125226,"NOT"
"GLIS2",129.771461194446,-0.158587264195396,0.257486274202853,-0.615905700940228,0.537956758738281,0.816146505125226,"NOT"
"DGKD",470.888131744991,-0.0847021996027905,0.137535918208991,-0.615855121380603,0.537990143576172,0.816146505125226,"NOT"
"LZTR1",2004.09966232213,-0.0478413194728664,0.0777034226835674,-0.615691276144825,0.538098296115142,0.816196182336084,"NOT"
"WDR41",334.266081813495,-0.0998143811047194,0.162227357531214,-0.615274652954352,0.538373353898352,0.81629339423143,"NOT"
"SLC25A30",81.2894210290175,0.202532607297226,0.329247803600668,0.615137307165974,0.538464046083925,0.81629339423143,"NOT"
"RNF115",414.500703256989,0.0944916103048515,0.153542741355398,0.615409165361563,0.538284540079463,0.81629339423143,"NOT"
"CCNF",1142.18694771547,-0.0567097127639102,0.0921839157921112,-0.615180124174799,0.538435772330015,0.81629339423143,"NOT"
"PBRM1",642.665940371141,0.0727238463155236,0.118349418449509,0.614484188163119,0.53889541853021,0.816761196979067,"NOT"
"ELP2",926.194104522063,0.0647744619688469,0.10542004467416,0.61444160993345,0.538923546639366,0.816761196979067,"NOT"
"IL10RA",44.4009071003559,0.268895493607819,0.437886201892996,0.614076197069867,0.539164976618858,0.817012698715179,"NOT"
"HIST1H3H",986.282887024333,0.0602800368505945,0.0981891189402954,0.613917687633477,0.53926972139117,0.817057035881583,"NOT"
"STK17B",123.471603761378,0.161000512054587,0.262358829503262,0.613665308537236,0.539436517298196,0.817195362244322,"NOT"
"NFX1",684.406443949474,-0.0732083963814439,0.119357631386017,-0.613353294056909,0.539642761602941,0.817393402125697,"NOT"
"DYNLT1",358.351160791914,0.0963557036807569,0.157246844819685,0.612767167387353,0.540030303180918,0.817865957972612,"NOT"
"SMIM7",345.560542606318,0.101017205473203,0.16509097178417,0.611888126779378,0.540611777697892,0.818393893670174,"NOT"
"SMAP2",2007.25147049372,0.0457841876380068,0.0747998471280441,0.612089320979926,0.540478662598795,0.818393893670174,"NOT"
"PHYKPL",813.793828292802,0.0650728274541434,0.106365862268685,0.611783010697233,0.540681331636679,0.818393893670174,"NOT"
"IL23R",47.6407861217256,0.258545116765728,0.422451832372619,0.612010877816908,0.540530560601695,0.818393893670174,"NOT"
"RPN1",1870.3066287402,-0.0464035820388278,0.0758898434535853,-0.611459714859058,0.540895280303295,0.818603259787873,"NOT"
"INPP4A",281.888107303684,0.110748064666503,0.181193720827939,0.611213590407303,0.541058187338803,0.818735330596282,"NOT"
